,genes,importance
838,ZNF732,9.753468393050298e-05
1212,RPL3P1,9.746757616563938e-05
1202,RP5.855F16.1,9.668116619809534e-05
288,IGBP1.AS1,9.663274084030466e-05
218,FAM111B,9.602174091463027e-05
26,AC073065.3,9.525672927812481e-05
554,RP11.290L1.3,9.513086451304064e-05
88,CCDC149,9.495085777006589e-05
181,DDX55P1,9.394234283125068e-05
1207,RPL12P37,9.369309241895922e-05
699,RPL21P122,9.334451152925417e-05
1179,RP11.666F17.1,9.328856496618235e-05
814,UPK2,9.265480018181345e-05
1057,PAK3,9.254629143096515e-05
481,RN7SKP112,9.239893535977584e-05
1100,RP11.159D12.5,9.217445651468722e-05
725,SELENOTP1,9.211145490799448e-05
999,LINC00345,9.173145877330276e-05
704,RPL39P14,9.170516844954116e-05
1150,RP11.438E8.2,9.149387960309837e-05
201,E2F3P2,9.132083465033057e-05
767,SYDE2,9.114473418159306e-05
1139,RP11.374F3.5,9.10208233374815e-05
1161,RP11.476H16.1,9.091869641101573e-05
541,RP11.225H22.4,9.055725690516081e-05
1075,RN7SL134P,9.0429397651277e-05
1243,SV2A,9.042049066088817e-05
14,AC008697.1,9.01490201364085e-05
314,KRT1,8.957665892311166e-05
505,RP1.181J22.1,8.94018837897567e-05
716,S100Z,8.878492182998673e-05
1154,RP11.457M11.7,8.874054832805521e-05
1021,LRP4.AS1,8.827078142697091e-05
786,TOB2P1,8.801902049986283e-05
965,GPR63,8.783414407492502e-05
1268,USP12P2,8.76471379035173e-05
240,GAPDHP43,8.741793413966603e-05
1158,RP11.46H11.3,8.736956510548247e-05
480,RMDN2.AS1,8.735259704221328e-05
1246,TAT.AS1,8.723702962643473e-05
915,CTB.131K11.1,8.700602179983402e-05
861,ALOX15P1,8.68556453815496e-05
1086,RP1.309F20.3,8.683432641540923e-05
835,ZNF239,8.64785609644121e-05
210,ERCC6L,8.605818111202999e-05
510,RP11.102L12.2,8.554134938626617e-05
365,MAST1,8.522778330989087e-05
761,STAU2.AS1,8.5014339155862e-05
1031,MIR3142HG,8.46677357656981e-05
217,F7,8.448099508728716e-05
415,OR1A1,8.440374491719519e-05
766,SUV39H2.DT,8.367319315648062e-05
960,FPGT.TNNI3K,8.354951090580315e-05
1270,VCAM1,8.331408299991633e-05
760,ST8SIA1,8.284470276565026e-05
1276,ZNF385C,8.232967004692042e-05
1097,RP11.136K14.1,8.219874799978328e-05
1250,TMPRSS3,8.209016901816755e-05
168,CTD.2574D22.7,8.175712867185518e-05
1245,SVOPL,8.090997115688675e-05
67,BSN,8.042528922434962e-05
248,GLUD2,7.908148176037409e-05
1220,RPS4XP1,7.896260493596518e-05
1088,RP11.105G5.2,7.873556175799818e-05
445,PLG,7.851688347336604e-05
227,FCGR1B,7.84743897186686e-05
985,KB.1125A3.11,7.825286867642414e-05
15,AC009299.2,7.816543636299783e-05
1160,RP11.473O4.5,7.776566474093757e-05
1185,RP11.785H5.2,7.738629401867569e-05
313,KMT5AP1,7.713444087602149e-05
599,RP11.474O21.5,7.700333641973569e-05
1146,RP11.407G23.2,7.697134073023955e-05
722,SCUBE3,7.672621083320635e-05
852,AC079250.1,7.671539434115504e-05
682,RP5.1007H16.1,7.669781513843013e-05
1262,TRDV1,7.652413303943713e-05
932,CYB5D1,7.638003121777142e-05
325,LINC00449,7.61955939796148e-05
1030,MFSD13B,7.606313827454797e-05
455,PRKAR2B.AS1,7.563250711796428e-05
151,CTD.2013N17.7,7.463024346721817e-05
279,HNRNPKP1,7.460123996647617e-05
155,CTD.2116N17.1,7.452579219353828e-05
1036,MTFR2P1,7.441457498558194e-05
502,RNU6ATAC,7.424330064197952e-05
869,ARHGEF4,7.419864100335975e-05
1076,RN7SL173P,7.380619000226104e-05
863,ANAPC1P1,7.288125935035412e-05
615,RP11.561P12.5,7.272221894085165e-05
160,CTD.2309O5.3,7.248005323637424e-05
352,LL21NC02.1C16.1,7.202363823039742e-05
1064,PLIN4,7.153076265672247e-05
1014,LINC02495,7.133431437861572e-05
691,RP5.906A24.1,7.130401985221618e-05
701,RPL29P12,7.123386701904617e-05
152,CTD.2024I7.18,7.095155135395981e-05
1234,SOCAR,7.071322429362893e-05
964,GPR61,7.065477328626535e-05
494,RN7SL672P,7.059290138343243e-05
665,RP11.950C14.10,7.01792791517601e-05
949,EPB41L4A.DT,6.994674426811778e-05
890,CDCA2,6.989956354647876e-05
827,Y_RNA_ENSG00000277634,6.970880405024926e-05
788,TPBGL,6.937550019806215e-05
1124,RP11.289H16.1,6.933785880879996e-05
171,CTD.2666L21.3,6.931131622610405e-05
438,PHACTR2P1,6.874820254334294e-05
1020,LPAR3,6.874228353509881e-05
247,GLCCI1.DT,6.798618059220057e-05
62,BIK,6.782450412670342e-05
880,C17orf114,6.779831883425119e-05
1069,PTGER4P2.CDK2AP2P2,6.759989413507631e-05
909,COX20P1,6.738415862012993e-05
527,RP11.16C1.3,6.738069006900681e-05
132,CKAP2L,6.734319355096881e-05
730,SHOC1,6.700935432853538e-05
31,AC096649.2,6.700708694856105e-05
672,RP3.333H23.8,6.683970061779199e-05
1018,LKAAEAR1,6.674335198631345e-05
877,BFSP2.AS1,6.634605398753351e-05
620,RP11.598F7.6,6.63139380824502e-05
78,CACTIN.AS1,6.621602755620645e-05
743,SMG1P6,6.617405381142752e-05
1184,RP11.770J1.4,6.616169590033259e-05
1125,RP11.297C4.2,6.612197655425775e-05
4,AC002044.1,6.584945510997894e-05
351,LINC02723,6.538753325329431e-05
1136,RP11.361D15.2,6.536103096129269e-05
994,KRT8P48,6.513525735127924e-05
769,TAFA1,6.502495039149442e-05
207,ENSG00000274051.1,6.392895130606217e-05
526,RP11.16B9.3,6.379277975389576e-05
138,COX5BP4,6.374439404165318e-05
936,DKK3,6.294523813880292e-05
1047,NSA2P7,6.25967528145643e-05
73,C1QTNF7.AS1,6.244108858993711e-05
922,CTD.2001C12.1,6.235330166242108e-05
535,RP11.209D14.4,6.218758306347873e-05
1056,PACRG,6.21426680251392e-05
363,MAN2A1.DT,6.201368637964637e-05
149,CTC.421K24.1,6.201084550616963e-05
271,HMGB1P1,6.166084287254792e-05
944,EIF4A2P2,6.141310502811608e-05
72,C19orf71,6.112735502438687e-05
622,RP11.609N14.4,6.098120017345384e-05
815,USP2.AS1,6.0963829782785796e-05
689,RP5.890E16.5,6.087484162604163e-05
304,JPH3,6.085381030401686e-05
520,RP11.152L20.3,6.0625807591754636e-05
736,SLC10A4,6.061890029693022e-05
972,HNRNPA1P54,6.0614202511903676e-05
1237,SPC25,6.0480449458671924e-05
728,SF3A3P1,6.025819356218718e-05
924,CTD.2323K18.1,6.0125336469079105e-05
1113,RP11.244J10.1,5.993054609933039e-05
176,CYP21A2,5.9560432429334656e-05
515,RP11.1105G2.3,5.94534573219081e-05
263,GUSBP14,5.898949775661234e-05
76,C4orf50,5.883742909158232e-05
942,EFCAB8,5.873440801654939e-05
1061,PEX11G,5.869132169680756e-05
1147,RP11.407N8.6,5.853813653166739e-05
839,ZNF774,5.852594338397482e-05
1019,LLNLR.304A6.1,5.844111190374536e-05
546,RP11.263C24.1,5.8013839672458396e-05
660,RP11.881L2.1,5.749802090071557e-05
331,LINC01088,5.727248912127133e-05
486,RN7SL181P,5.723455099261386e-05
195,DPY19L1P1,5.696318018431272e-05
18,AC011523.2,5.692607557408628e-05
1052,OR51M1,5.668733370251964e-05
855,AC104306.1,5.6666977158783904e-05
1046,NR1I3,5.664547501495724e-05
709,RPS19P1,5.6624054558876926e-05
38,AIDAP2,5.652050439751946e-05
1083,RORC,5.6498502949320944e-05
705,RPL7P11,5.59767922567922e-05
547,RP11.263C24.3,5.532177533961829e-05
1049,OIP5,5.5271242081800596e-05
483,RN7SKP255,5.4691660927835703e-05
1176,RP11.613F7.1,5.4275388199795454e-05
87,CCDC144NL.AS1,5.413645304296771e-05
332,LINC01209,5.411681904944984e-05
667,RP11.977G19.5,5.394329440330823e-05
1001,LINC00865,5.3668244739781394e-05
627,RP11.687F6.4,5.365155034510307e-05
269,HESX1,5.3422935037043545e-05
1169,RP11.51L5.2,5.31596653358809e-05
1190,RP11.96C23.13,5.302200509973178e-05
402,NIM1K,5.284533580364238e-05
1197,RP4.535B20.4,5.2720480586498816e-05
19,AC022007.5,5.26327915929926e-05
593,RP11.452G18.4,5.260665700965116e-05
907,COL10A1,5.255870626293117e-05
961,GAPDHS,5.221726025259456e-05
242,GCSAML,5.1949531249599135e-05
342,LINC02271,5.1843095378704004e-05
816,VCAN.AS1,5.182055588532442e-05
597,RP11.468E2.12,5.1006806920825926e-05
1211,RPL37P23,5.095008768414738e-05
1081,RNU6.1016P,5.076314037696614e-05
68,BTBD10P2,5.065396966047591e-05
1134,RP11.351A11.1,5.062100423631364e-05
462,PTOV1.AS2,5.022736113738565e-05
236,FTH1P16,4.991207794225666e-05
744,SMIM17,4.954919023411617e-05
984,JMJD1C.AS1,4.9250227185182895e-05
628,RP11.697H9.5,4.922249138003023e-05
1093,RP11.115N12.1,4.916696811439313e-05
606,RP11.505K9.5,4.9087637624062646e-05
376,MND1,4.892084718407624e-05
338,LINC01725,4.883461261586546e-05
1024,LSM3P4,4.875821620267432e-05
1181,RP11.728K20.3,4.873534484409655e-05
1109,RP11.20B24.4,4.835247877514203e-05
568,RP11.343H5.4,4.8219505222409475e-05
794,TRAV17,4.803126875452805e-05
1040,NEFH,4.794469023099445e-05
992,KRT8P33,4.789137436567255e-05
1105,RP11.203F10.6,4.767504075987931e-05
501,RNU6.942P,4.755731263432138e-05
235,FTCDNL1,4.7415158275569143e-05
1116,RP11.253M7.4,4.7345005433297084e-05
538,RP11.214K3.22,4.692289715192444e-05
956,FAM85B,4.665917744282179e-05
1248,TCERG1P2,4.615317155880039e-05
367,MB21D2,4.593593427766329e-05
1213,RPL7AP30,4.591536961359403e-05
698,RPL21P119,4.57917582499827e-05
1209,RPL35P3,4.570297330695242e-05
1135,RP11.357H14.17,4.56832741894168e-05
968,HKDC1,4.5650266411595304e-05
1013,LINC02312,4.556880270252648e-05
1003,LINC00943,4.4772382829491006e-05
549,RP11.269G24.3,4.459904386231063e-05
655,RP11.83B20.1,4.447472562423431e-05
809,U3_ENSG00000271817,4.4430629181781856e-05
276,HNRNPA1P10,4.4356183096849714e-05
845,AC005083.1,4.413167067928746e-05
677,RP3.414A15.12,4.399421889767294e-05
214,ESYT3,4.391028998409359e-05
548,RP11.264J4.8,4.3838166803055325e-05
711,RPS29P5,4.3828752825131e-05
974,HPSE2,4.367684052128188e-05
844,AC005077.8,4.354445660080271e-05
222,FAM198B.AS1,4.281699634477647e-05
970,HMGN2P35,4.249858517173488e-05
158,CTD.2283N19.1,4.2405739214565805e-05
738,SLC19A3,4.215868374530419e-05
1054,OXCT2,4.21057362699197e-05
215,ETF1P3,4.2037189511608735e-05
951,EPHA1,4.195820675093468e-05
781,TMEM132E,4.184024321619171e-05
1226,SCG5,4.147227496701607e-05
921,CTC.422A18.2,4.142606258556753e-05
1029,MELK,4.1368008358072434e-05
668,RP11.97O12.7,4.135595432320138e-05
676,RP3.405J10.5,4.1258254951043537e-05
609,RP11.510D4.1,4.079108041621075e-05
409,NRIP3,4.077556260853633e-05
358,LRRN3,4.0700459334691824e-05
498,RNU2.70P,4.06583837261783e-05
1129,RP11.303E16.5,4.0609454867595186e-05
692,RP5.991G20.1,4.058818053110062e-05
752,SNX29P1,4.054340081088836e-05
832,ZDHHC20P4,4.0532099315229866e-05
1198,RP4.614O4.11,4.046762948045124e-05
85,CBX3P3,3.998912863983692e-05
1186,RP11.847H18.2,3.9846798641696197e-05
418,OR2C3,3.977733778490719e-05
1187,RP11.875O11.5,3.9757159082657575e-05
28,AC091132.1,3.902298245218034e-05
1059,PDCD1,3.888219388859592e-05
512,RP11.1055B8.3,3.882224158349283e-05
563,RP11.325O24.5,3.8703240236472424e-05
997,LEF1.AS1,3.852956946810014e-05
1096,RP11.134N1.2,3.816419372117171e-05
205,ENPP6,3.7786882172917026e-05
30,AC094019.4,3.74385648487681e-05
588,RP11.407N17.4,3.742505671554656e-05
1210,RPL37A.DT,3.7273082325972185e-05
186,DGUOK.AS1,3.715759687392492e-05
1201,RP5.1085F17.4,3.6824445958367645e-05
11,AC007182.6,3.6481554429507484e-05
496,RNA5SP477,3.642311917361551e-05
1264,TRIM47,3.6377094030862836e-05
1077,RN7SL81P,3.622583766425937e-05
559,RP11.29B2.6,3.6222520898119465e-05
1123,RP11.281O15.7,3.6172319083136715e-05
1253,TRAV13.1,3.600230376948024e-05
825,Y_RNA_ENSG00000200164,3.598603705650462e-05
1231,SNORA37,3.5887587334075205e-05
582,RP11.393E10.1,3.5646462913741604e-05
884,CALR3,3.55352672703322e-05
497,RNU1.103P,3.5270532763787526e-05
900,CHAC1,3.520694076200331e-05
285,IFIT6P,3.504140107005293e-05
318,LA16c.60D12.2,3.456207212141217e-05
127,CH507.254M2.3,3.4561459770757094e-05
316,KRT73.AS1,3.4559596511938835e-05
891,CDK18,3.4503154063049574e-05
449,PPP1R36,3.4466437327872184e-05
368,MCF2L.AS1,3.4325801651949135e-05
1277,ZNF788P,3.4103790524055574e-05
1164,RP11.484D2.5,3.408311770660572e-05
658,RP11.867G2.4,3.356254427504033e-05
55,ATP5PDP2,3.3494822494642525e-05
751,SNTG2.AS1,3.307786213632391e-05
380,MSC.AS1,3.298895586733333e-05
1106,RP11.203H19.2,3.272512337159011e-05
918,CTC.325J23.2,3.26428781376828e-05
864,ANKK1,3.2275111554032625e-05
1035,MT3,3.219912112536164e-05
603,RP11.484D2.2,3.2139478776027e-05
841,ZWINT,3.186415867170419e-05
583,RP11.398H6.1,3.135473337552544e-05
821,WDR93,3.110020780387901e-05
1195,RP3.512E2.2,3.1009262646276344e-05
635,RP11.715J22.6,3.0790955196689894e-05
459,PTCSC3,3.0250256027616795e-05
340,LINC01980,2.9916138422318563e-05
661,RP11.886P16.10,2.9689365701427924e-05
9,AC007016.3,2.960624373092056e-05
653,RP11.79N23.1,2.9595406361434797e-05
191,DNASE1L2,2.9587758508984703e-05
1058,PBK,2.9236667287113612e-05
1148,RP11.40C6.2,2.9118663645322403e-05
492,RN7SL530P,2.907748905786069e-05
637,RP11.727F15.13,2.8640391571317932e-05
941,EEF1A1P13,2.8451231467249308e-05
208,ENSG00000277035.1,2.787419123940808e-05
646,RP11.757C15.4,2.7609662756974707e-05
576,RP11.374M1.5,2.7373521317996906e-05
983,ISL2,2.7244077175560615e-05
901,CHCHD2P6,2.7225108493892108e-05
485,RN7SL165P,2.721937981193132e-05
631,RP11.70D24.4,2.698371070118943e-05
1273,XX.FW83128A1.2,2.668214378235725e-05
959,FOXP3,2.6516797226913193e-05
1149,RP11.431N15.2,2.6494793098413096e-05
1062,PIK3CD.AS1,2.633875737466041e-05
565,RP11.326J18.1,2.6179290145365597e-05
1217,RPS24P12,2.6075789802335363e-05
666,RP11.96B5.3,2.5870885508887775e-05
1182,RP11.730A19.9,2.584337679602361e-05
141,CRISP2,2.537043900821431e-05
916,CTB.4E7.1,2.526516804843807e-05
758,SSBP3.AS1,2.496652275819252e-05
817,VGF,2.4924150863793992e-05
1155,RP11.463J10.2,2.4901392142519944e-05
812,UBL5P2,2.4762931724516778e-05
793,TRAV14DV4,2.461296162439235e-05
557,RP11.299H22.1,2.452094449171717e-05
1042,NEXMIF,2.438661290011784e-05
681,RP4.714D9.2,2.431690152101385e-05
978,IFT74.AS1,2.410377113920184e-05
478,RIBC2,2.402144749564021e-05
221,FAM184A,2.386965098026839e-05
1071,REG4,2.365408379209792e-05
1171,RP11.54O7.11,2.3457950903054058e-05
213,ESCO2,2.3408384762141053e-05
1206,RPAP2P1,2.3268686042247077e-05
448,PPIAP42,2.322664978860383e-05
917,CTB.75G16.3,2.3205597738313397e-05
262,GTSCR1,2.3074136057368063e-05
882,CACNA1I,2.2613312303747498e-05
1145,RP11.400N9.1,2.2380499209389202e-05
1247,TBILA,2.2240419031077703e-05
747,SNORA24B,2.219801215271736e-05
639,RP11.731J8.3,2.2006447069138243e-05
544,RP11.242F24.2,2.1379702468635886e-05
878,C12orf40,2.0933826263346894e-05
1159,RP11.473C18.7,2.088104166946096e-05
686,RP5.1184F4.5,2.076327788981813e-05
1114,RP11.250B2.4,2.07372636775597e-05
301,ITPK1P1,2.060544469252951e-05
1144,RP11.3J10.7,2.058729742840552e-05
220,FAM153A,2.053935043794729e-05
165,CTD.2525I3.2,2.0275292422623945e-05
482,RN7SKP235,2.01735149436179e-05
1065,PP7080,2.0112787672157523e-05
623,RP11.613D13.5,1.9979921410119874e-05
1170,RP11.529K1.5,1.9967764558202028e-05
258,GPR3,1.9901776592928736e-05
420,OTUD4P1,1.9842262108757405e-05
1089,RP11.109E12.1,1.982577780330919e-05
896,CH17.343M10.2,1.9815311413083603e-05
300,ITIH2,1.980982642080654e-05
1192,RP11.996F15.4,1.9734604247207873e-05
875,BATF3,1.9653705030708307e-05
648,RP11.76P17.3,1.905117750617475e-05
474,RDH16,1.8965965570392826e-05
836,ZNF32.AS2,1.894070717495631e-05
522,RP11.157J24.1,1.88388273503747e-05
613,RP11.544D21.2,1.8751175933467245e-05
5,AC002519.8,1.8563532037071756e-05
958,FLT4,1.8509451263389664e-05
865,ANKRD55,1.8460297625912223e-05
1118,RP11.259O18.5,1.8403286347759855e-05
278,HNRNPA1P62,1.8329637929962622e-05
871,ATP1B1P1,1.8315788796711407e-05
573,RP11.356K23.1,1.8165146807461363e-05
523,RP11.159D12.3,1.815192336341109e-05
1156,RP11.464F9.22,1.7985522809429254e-05
870,ARMC12,1.7925162337631824e-05
1151,RP11.444B24.2,1.780679057880719e-05
310,KIFC1,1.7685513821852614e-05
980,IL23R,1.740217921145876e-05
84,CASC4P1,1.7225580719037916e-05
975,HSD17B14,1.6999162802266406e-05
756,SRD5A3.AS1,1.667145995390589e-05
500,RNU6.125P,1.6658818465513268e-05
1016,LINC02569,1.6352420650942605e-05
457,PRRG3,1.632122121770533e-05
1007,LINC01547,1.553680680232443e-05
507,RP1.80N2.3,1.5332197570894657e-05
1015,LINC02561,1.5256204800892302e-05
602,RP11.478H11.3.001,1.5114326298992866e-05
378,MRGPRX2,1.4992663565851116e-05
910,CPA5,1.4972655701149605e-05
879,C12orf56,1.4567559099253346e-05
745,SNED1.AS1,1.4523709175728737e-05
1095,RP11.123N4.4,1.4347392219928622e-05
281,HSPA5P1,1.4228957594057306e-05
79,CALB1,1.421753694612313e-05
874,B3GALNT1P1,1.3976529931959085e-05
1222,RPS7P11,1.39357942747913e-05
963,GINS1,1.3873119760648722e-05
634,RP11.715F3.2,1.372068202385663e-05
1242,SUSD4,1.3507638908426657e-05
327,LINC00654,1.3275066572994861e-05
400,NIFKP4,1.3170395769141208e-05
1108,RP11.205K6.3,1.2906649742817817e-05
940,EDA,1.2863818347350388e-05
913,CSF2,1.2802918095478972e-05
647,RP11.762H8.5,1.2682856945575876e-05
1117,RP11.258F22.1,1.240595788534342e-05
575,RP11.368P15.1,1.235580562637152e-05
1048,NUFIP1P1,1.2232010688215328e-05
1219,RPS2P35,1.213242477343296e-05
382,MTCO2P29,1.1851855878778124e-05
657,RP11.864I4.1,1.1675488823247843e-05
1227,SCGB1B2P,1.1395058528511881e-05
608,RP11.50C13.1,1.1314084070666633e-05
54,ATG3P1,1.0774739266078425e-05
1191,RP11.98F14.12,1.060557418658594e-05
561,RP11.316M21.7,1.05846050408922e-05
268,HBG1,1.0505068591592133e-05
540,RP11.219O3.2,1.047545605010388e-05
740,SLC25A34,1.033720286528377e-05
1168,RP11.50B3.4,1.0291204453607424e-05
354,LPP.AS1,1.0274158399098226e-05
1122,RP11.27K13.3,1.0046820129318426e-05
1271,VIPR1.AS1,9.782040392425951e-06
1112,RP11.223C24.1,9.74840036272435e-06
1080,RNF175,9.391401648116847e-06
876,BFSP2,9.381702516881235e-06
1266,TVP23CP1,9.259789226924972e-06
670,RP13.16H11.8,9.163999246624259e-06
366,MATN4,9.008774149360538e-06
605,RP11.505D17.1,8.957234279713919e-06
153,CTD.2036P10.6,8.685080440077268e-06
1167,RP11.507E23.1,8.2899427297971e-06
862,ALPK2,8.214176479456265e-06
611,RP11.528G1.2,8.16196332162168e-06
953,FAAH2,8.05718581650127e-06
21,AC024592.12,8.042435146080937e-06
897,CH507.154B10.2,7.88784726898889e-06
1103,RP11.180P8.1,7.668006395660267e-06
1068,PRSS16,7.620607474720189e-06
1166,RP11.49O14.2,7.55656928717332e-06
580,RP11.389C8.1,7.546847699877388e-06
638,RP11.728F11.4,7.320583296690544e-06
813,UPK1A.AS1,6.815984599756069e-06
20,AC024028.1,6.663886903226428e-06
895,CFAP58.DT,6.387353591803946e-06
349,LINC02631,6.338775932337131e-06
1137,RP11.365O16.6,6.2768436539261565e-06
987,KCNIP2.AS1,6.253119036552383e-06
416,OR1I1,6.200966582952498e-06
904,CLCN3P1,6.08785984154752e-06
885,CAMK2N2,5.928928450051857e-06
787,TP73,5.830376226788596e-06
981,IL7,5.696921498818877e-06
414,OPRM1,5.561290283709706e-06
610,RP11.517I24.6,5.558239122012797e-06
806,TTC39C.AS1,5.457013684474077e-06
1258,TRAV36DV7,5.42927309193883e-06
695,RPEL1,4.974020114271177e-06
950,EPGN,4.431435558332611e-06
1173,RP11.562A8.1,4.4204526689422e-06
293,IL5,4.412949402723929e-06
59,BASP1.AS1,4.249144488083325e-06
395,NEDD8P1,4.1170752753310935e-06
881,CA14,4.081554984122353e-06
1254,TRAV2,4.063911766555576e-06
1115,RP11.252K23.1,3.958010046087783e-06
60,BHLHB9,3.828689418685985e-06
1004,LINC01132,3.406436906230359e-06
1229,SMIM10L2A,3.307668988369635e-06
475,RET,3.2752854247023033e-06
1261,TRBV4.1,3.1813546465382528e-06
887,CCNI2,3.0816607770641047e-06
888,CCR8,2.9655015209357557e-06
1233,SNTG2,2.907317284016809e-06
851,AC073115.6,2.7916101379758217e-06
652,RP11.798G7.7,2.786309465154923e-06
889,CD248,2.704844357453577e-06
937,DPY19L2,2.662144682680109e-06
954,FAAHP1,2.65797908151862e-06
902,CHODL,2.4937242917074107e-06
1274,Y_RNA_ENSG00000207034,2.4143425445132474e-06
1272,VWDE,2.0764476239326568e-06
250,GNAS.AS1,2.0586075079139683e-06
955,FAM201A,2.0242619559247156e-06
1039,MYO16,1.9983873425167335e-06
748,SNORA74_ENSG00000252917,1.982575471580139e-06
1260,TRAV8.2,1.9223637927622644e-06
641,RP11.736I24.3,1.916412979040669e-06
1041,NEFL,1.8284535689775837e-06
7,AC005255.3,1.7660529654192896e-06
938,DSC1,1.7161525861419434e-06
587,RP11.404K5.1,1.6883982339130831e-06
137,COQ7.DT,1.5280509654325381e-06
1011,LINC02195,1.5192739971183195e-06
534,RP11.19E18.2,1.3523088748653851e-06
1072,RFPL2,1.3055821563809494e-06
939,E2F8,1.2242287604290283e-06
1208,RPL23P8,9.68323161537628e-07
291,IL26,9.11963595677128e-07
509,RP11.100G15.12,8.254579135938261e-07
780,TMED7.TICAM2,8.254199164090552e-07
1205,RP6.109B7.5,7.994599463702008e-07
539,RP11.219B4.5,6.271410127783874e-07
1043,NIP7P3,5.916614109328633e-07
1257,TRAV29DV5,3.479617724047289e-07
1259,TRAV4,3.1683390745256817e-07
1236,SOX8,3.042628451971596e-07
1255,TRAV25,2.868667210226522e-07
1107,RP11.203J24.8,2.350288732188841e-07
1008,LINC01644,2.2579028534164085e-07
1194,RP3.477M7.5,1.9465977887691668e-07
1066,PPIAP45,1.8038445878256353e-07
1240,SSTR3,1.7094011740092012e-07
990,KRT18P15,1.5428336992531845e-07
6,AC005019.2,1.4477968758820224e-07
328,LINC00885,1.39605005268746e-07
542,RP11.23P13.4,1.1582095909951429e-07
426,PCDHGA4,5.162834213724384e-08
1028,MCM10,1.7066881031140864e-08
282,HSPD1P10,6.848125081962611e-09
685,RP5.1153D9.5,3.0422943990234153e-09
1256,TRAV26.1,2.569097450229713e-09
556,RP11.296A18.5,5.797012734478269e-10
551,RP11.274J16.5,1.469508200136818e-11
1127,RP11.2C24.3,0.0
988,KCNIP4.IT1,0.0
1070,RBM11,0.0
969,HM13.AS1,0.0
911,CRAT37,0.0
572,RP11.354E23.5,0.0
1000,LINC00377,0.0
966,GTF2IP7,0.0
1085,RP1.153P14.7,0.0
1045,NOG,0.0
868,ARGFX,0.0
706,RPL7P24,0.0
803,TSNAXIP1,0.0
1215,RPS15AP11,0.0
1269,USP50,0.0
