,genes,importance
3117,YWHAH,3.322381160214806e-05
1328,KLRC4,3.322129082671902e-05
1916,PEPD,3.307638523149853e-05
1118,HEBP2,3.306531679444755e-05
3164,ZNF503,3.3018341844471805e-05
1344,LAMP2,3.29986109638063e-05
3079,WBP11,3.299313105597912e-05
2456,SERPINB6,3.2840008299212836e-05
108,ANKRD20A11P,3.282428707361502e-05
1247,IRF2BP2,3.267715804016181e-05
2147,RAB11FIP1,3.243379386449841e-05
102,ANG,3.2300362480935356e-05
94,ALOX5,3.223619568691475e-05
1208,IFNGR1,3.216765636979183e-05
920,FGD6,3.20719462260042e-05
914,FERMT3,3.1964982496540845e-05
3031,USP3,3.1912934273493065e-05
2234,RHOA,3.1888714095713805e-05
1536,MIDN,3.188128851483448e-05
141,APOBEC3A,3.186273007370562e-05
2622,SOD2,3.172996932926413e-05
226,ATP5MJ,3.172527711111563e-05
719,DNAJC7,3.16986684463277e-05
1871,PACSIN2,3.16708300364064e-05
1617,MSR1,3.165099505411426e-05
845,ERP29,3.1603731207809344e-05
1085,GYPC,3.1343322746543095e-05
2403,SCAND1,3.133939404566334e-05
1757,NFKBIA,3.126652757903235e-05
2894,TPI1,3.119475354026931e-05
418,CD63,3.113143212522234e-05
353,CAPZB,3.07854435575158e-05
2689,STK17B,3.072943787555489e-05
277,BCL6,3.071574747189514e-05
2053,PRKAR2B,3.069574866628139e-05
2539,SLC31A2,3.050947952547437e-05
1783,NOD2,3.0403002123624058e-05
121,AOAH,3.0395545482455144e-05
65,AGTRAP,3.0321139653371207e-05
1772,NISCH,3.0320684907230537e-05
1011,GLUL,3.02402783559309e-05
2984,UBE2R2,3.0189592720322278e-05
1719,NDUFB1,3.0066071316115885e-05
2045,PRDX3,3.0063962065227586e-05
1367,LEPROT,3.0050378649768514e-05
3114,YWHAB,3.0027152415594877e-05
1943,PICALM,2.9924874568073313e-05
2662,SRP72,2.9899641445126933e-05
301,BST1,2.988072964475928e-05
1851,OSBPL8,2.9745968085039305e-05
1461,MAP3K20,2.9675323917679852e-05
1153,HNRNPA2B1,2.9550711320261634e-05
1364,LDHA,2.953212259446691e-05
2448,SERBP1,2.9511290369306564e-05
2576,SMDT1,2.948340797358688e-05
549,CORO1C,2.946834060692251e-05
1651,MYCBP2,2.943572256341445e-05
2895,TPM3,2.9403909668834392e-05
3101,XRCC6,2.9341514910239595e-05
1987,PLXNC1,2.932254970682911e-05
2125,PTPRE,2.930963823902781e-05
650,CYRIB,2.9248126183871073e-05
862,EXOC5,2.924498419680452e-05
1639,MTPN,2.9236422802058154e-05
1627,MTDH,2.9151048304627184e-05
520,CNPY3,2.9033309832398478e-05
563,COX7B,2.8990405294780523e-05
639,CYBA,2.8982140095325956e-05
