,genes,importance
505,FAM133B,0.00034322382302500544
216,CCT3,0.00034307906872083706
1822,ZBTB16,0.000342954634421776
1510,SNRNP70,0.0003429541093364019
1043,NT5C,0.0003428569360893421
1764,USP16,0.00034279321537236917
1102,PDIA6,0.0003422936272403359
1207,PSMA3.AS1,0.00034209055740973244
1656,TMED9,0.00034167323810937924
537,FNBP4,0.0003410996040296705
698,IER5,0.00034103873595445953
146,BRD2,0.0003408205787503672
846,LPCAT1,0.0003403492175938258
745,ITK,0.00034024428883823254
1761,URI1,0.0003399636422002058
1339,RPA2,0.00033968264333568687
384,DCTN3,0.00033959546073310536
254,CDK13,0.0003392788420392468
659,HMGN3,0.0003392368679799644
583,GLS,0.0003386598812274291
1006,NFAT5,0.00033861520066454695
443,DRAP1,0.0003382594959895503
207,CCNH,0.0003382459225446327
1411,SEC61G,0.0003381615112103315
677,HNRNPUL1,0.00033765817758264326
857,LSM7,0.00033762505127683356
1058,OGA,0.0003375830011118174
1849,ZNF292,0.0003370848905032708
449,DYNC1H1,0.00033653969330822876
661,HMOX2,0.0003365181731579031
1730,TTC3,0.0003359679890021688
1613,TBCB,0.00033590581478803387
14,ACIN1,0.0003357032128266135
151,BST2,0.00033558116358737075
1315,RNPS1,0.00033538244342605993
774,KIF21A,0.0003352911805440704
263,CENPC,0.00033482929842352843
126,BBX,0.0003346123649292697
1537,SPTBN1,0.00033435031426924574
1136,PLCL2,0.0003343371144453638
1178,PPP3CA,0.0003343114356424579
1488,SMARCC1,0.0003340619919431138
1495,SMG1,0.0003338348824318446
707,IK,0.0003336382881748151
1098,PDE4D,0.00033347205423416335
842,LMAN2,0.00033345933427101634
1078,PARP1,0.00033302711222269946
28,AIP,0.00033277913993660213
1208,PSMA5,0.00033240987651180246
552,G3BP2,0.00033220630601516144
1757,UHMK1,0.00033212061454702176
1241,RAB29,0.0003319906199968597
438,DOCK11,0.0003319644142076281
1059,OGT,0.0003310132306664292
246,CDC37,0.0003308637044236364
480,EOMES,0.00033068161330811565
1057,OFD1,0.00033063159399576757
1807,XRN1,0.0003305325859485081
379,DAD1,0.00033020053055547174
1589,SUZ12,0.000329682284098564
98,ASH1L,0.00032967100101978194
868,M6PR,0.000329483988229887
887,MARCHF7,0.0003292067170930655
1792,WDR33,0.00032892239706937504
502,F2R,0.0003288670386673745
1685,TOX4,0.00032828963889286846
1408,SDF4,0.00032827929100539405
1379,RSBN1,0.0003282380827049718
1640,TIAL1,0.0003278038586888257
66,ARCN1,0.00032779158150723616
541,FOXN3,0.0003277654446300077
1852,ZNF394,0.00032774189818233633
343,CSNK1G3,0.00032758409214336343
1743,UBE2I,0.0003275630225761136
1600,TAF1D,0.0003274281792968803
109,ATP2B4,0.00032708998278725324
1215,PSMC5,0.0003270074619046605
72,ARHGAP15,0.0003268810977863835
183,CASP4,0.00032656226981678667
1303,RNF166,0.00032645585764703896
903,MED10,0.00032610113881894053
1399,SAR1A,0.00032606737922310705
256,CDK2AP2,0.0003247416514497715
1529,SPAG9,0.0003241707558070377
826,LINC.PINT,0.00032410697133328925
1042,NSRP1,0.00032405284844101386
1846,ZNF22,0.00032400181972590974
897,MCUB,0.00032394629491179646
1264,RBL2,0.0003238494549022788
108,ATP2B1.AS1,0.0003237995015410205
532,FKBP8,0.000323688274982333
759,KAT6A,0.00032354177920985663
193,CCDC186,0.0003234492864133212
1149,POLR2B,0.00032319664636010014
830,LINC00869,0.0003230794729761118
691,ICAM2,0.000322913309575052
1041,NSMCE3,0.0003228481354964807
356,CTDSPL2,0.0003223514745640948
1036,NR3C1,0.0003219746722141392
462,EIF3D,0.00032190310790610783
1330,RP11.632K20.7,0.0003213743070643128
1870,ZNF830,0.00032135942398589556
1153,POLR2J3_ENSG00000285437,0.00032122123627029115
118,B4GALT1,0.0003211505915593268
1180,PPP4R3A,0.0003210341885288851
437,DOCK10,0.00032079177712697785
331,CRBN,0.0003207283368078952
373,CYFIP2,0.0003201258955330219
1257,RASGRP1,0.0003200001278797773
1551,SRSF10,0.00031990289639386674
911,MEX3C,0.0003198181952000917
280,CHD8,0.00031963939588512723
937,MPHOSPH9,0.0003195193073254729
318,COPS2,0.000319502748357859
852,LSM14A,0.0003193668743918296
397,DDX39A,0.00031928354086144413
495,ESYT2,0.0003190708365829408
547,FUBP1,0.0003189123060268153
19,ADD1,0.0003188187984379207
1752,UBXN4,0.000318732420187133
435,DNMT1,0.000318704478295915
687,HSPE1,0.0003181675945791404
411,DGUOK,0.000318161781399346
190,CCDC12,0.0003180849173452652
876,MAN1A2,0.0003179998596598833
723,IMP3,0.0003179900915065742
1661,TMEM160,0.00031769920850595123
1542,SRI,0.0003176812527995138
1415,SELPLG,0.0003176758457510596
178,CAPN2,0.00031766194278929727
88,ARIH2,0.0003175954777242568
686,HSPA9,0.00031752124072490325
1863,ZNF652,0.00031722473313598195
963,MYLIP,0.0003172179972395055
1166,PPP1R10,0.00031698367981399986
484,EPC2,0.0003169701519664733
693,ICE1,0.00031682642687440207
56,AOAH,0.00031673566340362257
1458,SLAMF6,0.0003162169917224483
550,FYTTD1,0.0003161741709748725
1489,SMARCC2,0.0003158991112766671
974,NASP,0.0003153044911396569
1731,TTC37,0.00031513728655503627
396,DDX27,0.00031510808824948046
545,FRYL,0.0003149375981453826
