,genes,importance
1094,MYDGF,0.00025918725933546453
350,CLK1,0.0002591089577572315
3,ABCB1,0.0002589788594249453
1971,UBXN4,0.0002588664484899433
1053,MIEN1,0.0002587000908948525
1387,PTPN2,0.0002582940177858465
1302,POLR2J3_ENSG00000285437,0.00025825377942007905
1627,SF3B5,0.00025773647452720047
1671,SLC9A3R1,0.0002576825203642125
337,CIAO2B,0.0002575393703019411
1882,TMF1,0.00025748103808213125
2046,ZBTB38,0.000257377987618382
176,BNC2,0.00025719960225920003
770,HNRNPA0,0.00025716560008125905
1711,SNRPD1,0.00025693818835923463
454,DDX18,0.0002568283607635713
1130,NDUFB8,0.0002567212372911398
830,ILF3.DT,0.0002567191058879003
1564,RSBN1L,0.0002566253929852367
1462,RIN3,0.00025659027838579484
811,IFNG,0.0002563103991237839
358,CNOT4,0.00025606635208754103
1283,PLCL2,0.00025597651957502
1474,RNF166,0.00025537021937714963
1849,THRAP3,0.00025531271331995876
1406,RAB8A,0.00025507565998903386
19,ACIN1,0.0002550444822643962
1121,NCOR1,0.0002546175473720952
1865,TMC6,0.0002544518356079865
1429,RBBP7,0.0002542422191190887
1568,RTF1,0.00025397271264325223
135,ATP11B,0.0002538695644484954
1451,RFC1,0.0002532900442400648
1607,SELPLG,0.00025304057059949734
779,HNRNPL,0.00025268578050291804
1743,SREK1,0.0002526292169580653
1198,OSBPL8,0.00025249438469921744
1790,SUGP2,0.00025224797839096204
1434,RBM23,0.00025215636922266645
318,CH17.189H20.1,0.00025156389373038885
1697,SMU1,0.00025138343012188574
548,ELF2,0.0002513173844244095
542,EIF4A1,0.00025128361816404083
955,LINC00861,0.00025091359524922346
2069,ZNF276,0.0002508911398363394
1461,RIF1,0.0002507828215758032
806,IER5,0.0002507336043440605
429,CYFIP2,0.0002505445025050698
1732,SPEN,0.00025043082062375845
1961,UBE2L3,0.0002502688340288366
1691,SMG1,0.00025008122400971934
451,DDIT4,0.0002498350242577448
1233,PDAP1,0.0002495265417448087
1403,RAB29,0.00024921526392711986
489,DMTF1,0.0002489281183498108
1800,SYAP1,0.0002487286430593113
982,LPGAT1,0.00024857203741971004
2008,WAPL,0.00024851454464802923
1605,SELENOT,0.0002485023638016752
