,genes,importance
90,EMC4,0.00043984701843339006
470,CRCP,0.0004373722828102893
158,N4BP1,0.00043597464133692096
173,RNASEH1,0.00043348086294119276
231,ZMYND8,0.00043336460964304166
528,GVINP1,0.0004197018260438855
557,ZMYND11,0.00040746343241894933
242,DENND6A,0.00040120529444432105
211,VIRMA,0.0003985546909778625
550,PPP6R2,0.0003817568668569752
350,VCAN,0.0003608986925936057
303,TSR3,0.0003557463637311223
333,MPP1,0.00034994172682628605
107,DTX3,0.0002849306196231451
176,RP11.326K13.5,0.0002826484104249483
416,STRADB,0.0002730814502928636
67,CD302,0.00024239110859314392
97,RP11.305L7.3,0.00023394197393117523
100,ANKRD20A11P,0.00022882654105388936
126,KCTD12,0.00021652952305537245
265,TLR4,0.00021251109199264869
567,TCL1A,0.0001936236993702393
233,RNASE2,0.00018515497536286782
22,GASK1B,0.00015719194593413443
141,EAF1.AS1,0.00012215779342164754
436,LMO2,0.00012049381337084125
93,RP11.474P2.5,0.00011512206276230516
366,SNCA,0.00010138163606605845
114,SMKR1,9.183303580603822e-05
399,OSBP2,5.0703252574809604e-05
355,HBD,4.809970953629759e-05
541,GPBAR1,4.058461382002897e-05
369,NFIX,3.832476068602062e-05
